smiles,status
COc1ccc(cc1)C1Sc2ccccc2N(C(=O)C1OC(=O)C)CCN(C)C,1
OC(=O)C(c1ccc(c(c1)F)c1ccccc1)C,1
O=c1ccnc([nH]1)SCCCN1CCN(CC1)c1cc(nc(n1)C(C)(C)C)C(F)(F)F,1
Fc1ccc(cc1)C(=C1CCN(CC1)CCc1c(C)nc2n(c1=O)ccs2)c1ccc(cc1)F,1
Clc1cccc(c1)N1CCN(CC1)CCCn1nc2n(c1=O)cccc2,1
C=C,1
CC(Oc1cc2sc(nc2cc1CNC1CCCNC1c1ccccc1)C)C,1
Brc1cccc(c1N=C1NCCN1)Br,1
COc1ccc(cc1CNC1CCCNC1c1ccccc1)c1nccs1,1
COc1ccccc1CNC1C2CCN(C1C(c1ccccc1)c1ccccc1)CC2,1
O=c1ccc(nn1CCN1CCCCC1)c1c(nn2c1cccc2)c1ccccc1,1
Clc1ccc2c(c1)C1CNCC1c1c(O2)cccc1,1
Clc1ccc2c(c1)C1(O)CNCC1c1c(O2)cccc1,1
COc1cc(CNC2CCCNC2c2ccccc2)c2c(c1)CCO2,1
CC(Cl)(Cl)Cl,1
Clc1cc(Br)cc(c1N=C1NCCN1)Cl,1
CC(Oc1ccc(cc1CNC1CCCNC1c1ccccc1)OC(F)(F)F)C,1
COc1ccc(cc1CNC1C2CCN(C1C(c1ccccc1)c1ccccc1)CC2)C(C)(C)C,1
CSc1ccc2c(c1)N(CCC1CCCCN1C)c1c(S2)cccc1,1
Clc1ccc2c(c1)C(=NC(C(=O)N2C)O)c1ccccc1Cl,1
Clc1cc(Cl)cc(c1N=C1NCCN1)Cl,1
Nc1nnc(c(n1)N)c1cccc(c1Cl)Cl,1
COc1ccc(cc1CNC1C2CCN(C1C(c1ccccc1)c1ccccc1)CC2)C(C)C,1
COc1cc2sc(nc2cc1CNC1CCCNC1c1ccccc1)C,1
COc1cc2oc(nc2cc1CNC1CCCNC1c1ccccc1)C,1
FCCc1ccc(c(c1)N)Sc1ccccc1N(C)C,1
OC(C1CCc2c(O1)ccc(c2)F)CNCC(C1CCc2c(O1)ccc(c2)F)O,1
Brc1cc(Br)cc(c1N=C1NCCN1)Br,1
OC(CN1CCC(CC1)N(c1nc2c(s1)cccc2)C)COc1ccc(c(c1)F)F,1
Clc1ccc2c(c1)C(=Nc1c(O2)cccc1)N1CCNCC1,1
CCC12CCN(C(C2(C)C)Cc2c1cc(O)cc2)CC1(O)CC1,1
CCOC(=O)C1(CCN(CC1)C)c1ccccc1,1
Oc1ccc2c3c1OC1C43CCN(C(C2)C4(O)Cc2c1[nH]c1c2cccc1)CC1CC1,1
C=CC1CN2CCC1CC2C(c1ccnc2c1cc(OC)cc2)O,1
O=C(N(C1CCC2(CC1N1CCCC1)CCCO2)C)Cc1ccccc1,1
COc1ccc(cc1)C(C1(O)CCCCC1)CN(C)C,1
COc1cc2sc(nc2cc1CNC1CCCNC1c1ccccc1)C1CC1,1
COc1ccc(cc1CNC1CCCNC1c1ccccc1)OC(F)(F)F,1
CCC(Nc1ccc(c(c1)NC(CC)C)I)C,1
CNCCC(c1ccccc1)Oc1ccccc1C,1
CN1CCN(CC1)C1=Nc2cc(Cl)ccc2Nc2c1cccc2,1
CCC(C(=O)OC1CC(C)C=C2C1C(CCC(CC(CC(=O)O)O)O)C(C=C2)C)C,1
OCCN1CCN(CC1)CCCN1c2ccccc2Sc2c1cc(Cl)cc2,1
