smiles,status
Oc1ccc(cc1)CCN1CCC(CC1)Nc1nc2c(n1Cc1ccc(cc1)F)cccc2,1
OC(c1ccc(cc1)C(C)(C)C)CCCN1CCC(CC1)C(c1ccccc1)(c1ccccc1)O,1
OC(=O)Cc1ccc(cc1)n1cc(c2c1ccc(c2)Cl)C1CCN(CC1)CCN1CCNC1=O,1
COc1cc2nc(nc(c2cc1OC)N)N1CCN(CC1)C(=O)C1COc2c(O1)cccc2,1
CC(Cc1ccccc1)NCCC(c1ccccc1)c1ccccc1,1
COc1cc(N)c(cc1C(=O)NC1CCN(CC1)Cc1ccccc1)Cl,1
OCCOCCN1CCN(CC1)C(c1ccc(cc1)Cl)c1ccccc1,1
O=C1CCc2c(N1)cc(cc2)OCCCCN1CCN(CC1)c1cccc(c1Cl)Cl,1
CN(CCC(=O)Nc1nc(nc(c1)n1nccc1C)c1ccc(o1)C)C,1
CN1CCN(CC1)CCCN(C1CC(C2C1C2)c1ccc2c(c1)C(N)NO2)C(=O)Nc1ccc(c(c1)C(F)(F)F)F,1
OC(=O)c1cccc(c1)C1=CC=CC(=NNc2c(C)[nH]n(c2=O)c2ccc(c(c2)C)C)C1=O,1
C=CC1CN2CCC1CC2C(c1ccnc2c1cc(OC)cc2)O,1
Clc1ccc2c(c1)c(cn2c1ccc(cc1)F)C1=CCN(CC1)CCN1CCNC1=O,1
NCCC(c1cc2c(Cl)cc(cc2c2c1ccc(c2)C(F)(F)F)Cl)O,1
O=C1C(CCc2c1c1ccccc1n2C)Cn1ccnc1C,1
CNCCC(c1ccccc1)Oc1ccc(cc1)C(F)(F)F,1
CN(CCOC(c1ccccc1C)c1ccccc1)C,1
N#Cc1ccc2c(c1)N(CC(CN(C)C)C)c1c(S2)cccc1,1
N#Cc1ccc(cc1)Cn1cncc1CN(C1CCN(C1=O)Cc1ccccc1)Cc1cccnc1,1
CN(CCC(c1ccccn1)c1ccc(cc1)Br)C,1
FC1CCNCC1c1c([nH]c2c1ccc(c2)F)C(=O)Nc1ccccc1,1
COc1cc(CNCC(COc2ccc3c(c2)ccc(=O)[nH]3)O)ccc1OC,1
N#CN=C(N1CCN(CC1C)c1ncccc1F)Nc1ccc(cc1)C(C)(C)C,1
O=C(N1CCN(CC1)c1ncccc1Cl)Nc1ccc(cc1)C(C)(C)C,1
CN(CCCn1cc(c2c1cccc2)C1=C(C(=O)NC1=O)c1c[nH]c2c1cccc2)C,1
COc1cccc(c1OC)C(C1CCN(CC1)CCc1ccc(cc1)F)O,1
OCCN1CCN(CC1)CCCN1c2ccccc2Sc2c1cc(Cl)cc2,1
O=C1CCC(=NN1)c1ccc(cc1)Nc1ccncc1,1
Cc1cccc(c1)NC(=O)NC1N=C(c2ccccc2)c2c(N(C1=O)C)cccc2,1
COc1ccc(cc1OC)C(=O)N1CCN(CC1)c1ccc2c(c1)CCC(=O)N2,1
FC1CCNCC1c1c([nH]c2c1cccc2)c1ccccc1,1
N#Cc1ccc(cc1)Cn1cncc1CN(C1CCN(C1=O)Cc1cccc(c1)Cl)CCN1CCNCC1,1
CNCCCC1c2ccccc2C=Cc2c1cccc2,1
FC(Oc1cc(ccc1OC(F)F)C(c1cc[n+](cc1)[O-])C1=CNC(C=C1)C(c1ccccc1)(O)C)F,1
CCN(Cc1ccc2c(c1)CCC(C2)N1CCN(CC1=O)Cc1cscc1)CC,1
CCOC(=O)C1C(CC2N(C1CC2)C)OC(=O)c1ccccc1,1
Fc1ccc2c(c1)onc2C1CCN(CC1)CCc1c(C)nc2n(c1=O)CCCC2O,1
Fc1ccc(cc1)C1CNC(=O)C21CCN(CC2)C1(CCCCC1)c1ccc(cc1)F,1
Fc1ccc(c(c1)C1=CC(N(C1)C(=O)N(C1CCNCC1)C)c1ccccc1)F,1
NCCCN(C(=O)N1CC(=CC1c1ccccc1)c1cc(F)ccc1F)C,1
